customer_id,age,gender,income,previous_purchases,discount,sales,treatment_effect,recommendation
10763,57,Male,63069.46,6,25,194.38,0.7885630329865179,Medium Discount
10764,49,Male,29810.3,2,25,150.78,0.7540492706525356,Medium Discount
10765,51,Female,51895.69,4,5,101.88,0.768287749254509,Medium Discount
10766,45,Female,79083.93,4,30,207.95,0.751091555728844,Medium Discount
10767,48,Male,34995.03,4,20,147.68,0.7568031738882636,Medium Discount
10768,25,Female,39833.83,8,30,225.19,0.7043459813928838,Medium Discount
10769,56,Female,57708.62,5,30,189.26,0.7855704986485298,Medium Discount
10770,43,Male,52693.73,8,20,183.53,0.753681135176516,Medium Discount
10771,51,Male,55259.45,5,20,166.15,0.7683811672119789,Medium Discount
10772,20,Female,57337.81,7,25,202.17,0.6871813946868066,Low Discount
10773,29,Male,59520.82,8,20,191.02,0.7132697913037666,Medium Discount
10774,18,Male,66645.5,3,0,113.05,0.6674853817489913,Low Discount
10775,61,Male,56147.28,4,0,106.2,0.7944673123482056,Medium Discount
10776,22,Female,46381.14,6,15,159.04,0.6900955491508917,Low Discount
10777,47,Female,60088.61,4,20,184.41,0.7567732851130938,Medium Discount
10778,47,Male,78498.23,4,5,137.32,0.7541346384632399,Medium Discount
10779,34,Female,48010.49,6,15,163.88,0.724771755945631,Medium Discount
10780,64,Male,35382.06,2,25,131.47,0.7974124437696674,Medium Discount
10781,40,Female,66606.21,4,20,178.85,0.7365833435407478,Medium Discount
10782,32,Male,48194.28,2,0,100.76,0.7050295059829045,Medium Discount
10783,54,Male,17409.96,8,5,128.06,0.7852812821990642,Medium Discount
10784,38,Female,62711.33,7,15,185.32,0.7392105506283532,Medium Discount
10785,31,Male,41970.08,2,5,102.78,0.7021089679019356,Medium Discount
10786,19,Female,48642.0,5,20,164.79,0.6786317067859216,Low Discount
10787,28,Female,54979.7,6,10,163.4,0.7074730988031142,Medium Discount
10788,56,Male,52857.5,7,5,139.81,0.7884305984485441,Medium Discount
10789,55,Male,60641.78,7,5,141.6,0.7855810508912253,Medium Discount
10790,51,Female,43467.7,7,25,192.31,0.7766699756094234,Medium Discount
10791,55,Male,57696.59,6,0,132.13,0.7827578133614634,Medium Discount
10792,51,Male,46106.8,5,20,172.72,0.7683347844912065,Medium Discount
10793,35,Male,61082.16,5,5,131.53,0.7221867418328476,Medium Discount
10794,47,Male,59230.51,8,20,185.12,0.765270244755281,Medium Discount
10795,32,Male,35968.42,7,0,149.27,0.7190091104260256,Medium Discount
10796,44,Female,66289.73,4,25,166.78,0.7481377229763346,Medium Discount
10797,51,Female,41960.55,5,20,161.53,0.7710457133662065,Medium Discount
10798,55,Male,62120.87,8,30,227.86,0.7883968586922282,Medium Discount
10799,50,Male,55509.31,5,0,129.27,0.7654934376091277,Medium Discount
10800,41,Male,77572.76,2,0,99.11,0.7311793491059227,Medium Discount
10801,32,Female,46648.01,3,15,116.07,0.710561922973121,Medium Discount
10802,47,Male,44760.25,7,25,184.98,0.7623886018343274,Medium Discount
10803,59,Female,49708.71,3,25,169.97,0.7885803206032583,Medium Discount
10804,34,Female,45452.3,8,30,218.1,0.7303754163380105,Medium Discount
10805,22,Female,61999.13,1,20,145.7,0.6761331349443265,Low Discount
10806,46,Male,25755.34,5,10,134.99,0.7537866706916805,Medium Discount
10807,21,Female,34194.76,3,30,179.5,0.6787198599077693,Low Discount
10808,27,Male,33982.96,5,15,136.73,0.6989374451902421,Low Discount
10809,34,Female,64254.61,5,25,172.65,0.7220457637390865,Medium Discount
10810,27,Male,75659.2,2,0,107.53,0.6907237103974351,Low Discount
10811,34,Female,48433.26,7,25,182.23,0.727582210652655,Medium Discount
10812,37,Male,47467.67,2,30,152.12,0.7194708028239288,Medium Discount
10813,41,Female,51050.78,4,10,144.76,0.7393935093801457,Medium Discount
10814,22,Male,67428.17,5,5,138.72,0.6846619558134892,Low Discount
10815,51,Male,36089.7,4,5,112.83,0.7654757087695705,Medium Discount
10816,23,Male,53575.53,4,25,171.78,0.6846724386082736,Low Discount
10817,19,Male,64627.96,5,25,183.75,0.6759807777976162,Low Discount
10818,30,Female,57516.41,4,15,160.43,0.707647321184735,Medium Discount
10819,60,Female,52843.72,4,25,155.78,0.7942935158943466,Medium Discount
10820,60,Male,65015.69,5,10,131.95,0.7944315710601588,Medium Discount
10821,28,Female,15000.0,7,25,166.64,0.7100788066352414,Medium Discount
10822,64,Male,60168.13,6,20,180.98,0.8087713006656906,High Discount
10823,40,Male,40188.86,6,30,211.15,0.7393341525425559,Medium Discount
10824,33,Female,22540.51,8,10,158.96,0.7273703108555423,Medium Discount
10825,48,Male,57668.04,5,15,162.26,0.7597263857387422,Medium Discount
10826,28,Male,70604.88,2,20,150.5,0.6935870925242392,Low Discount
10827,33,Female,47938.27,4,20,142.64,0.7162657696576151,Medium Discount
10828,25,Male,64293.12,6,30,210.3,0.6961213680614251,Low Discount
10829,21,Male,74184.17,3,5,143.85,0.6761905727738913,Low Discount
10830,57,Male,69723.72,3,10,131.46,0.7801718179317936,Medium Discount
10831,21,Male,74599.47,5,30,196.69,0.6818093018683833,Low Discount
10832,42,Female,61131.91,5,20,168.21,0.7451419053993741,Medium Discount
10833,20,Female,51131.5,6,15,167.06,0.6843416308375235,Low Discount
10834,49,Female,25970.51,2,30,155.1,0.7567617525693986,Medium Discount
10835,20,Male,46309.06,6,5,142.75,0.6815852514925543,Low Discount
10836,44,Male,37351.3,4,20,150.34,0.745259131459992,Medium Discount
10837,46,Female,82564.14,3,30,187.87,0.751189875897694,Medium Discount
10838,49,Male,47361.71,4,10,132.97,0.7597548401053122,Medium Discount
10839,36,Male,51848.07,2,5,99.03,0.7166040054847891,Medium Discount
10840,38,Male,58272.28,6,10,169.54,0.7336478019389792,Medium Discount
10841,22,Male,50654.04,8,10,172.56,0.6930018865839391,Low Discount
10842,35,Female,75425.77,5,10,141.72,0.7249913714408048,Medium Discount
10843,45,Female,40660.26,6,30,185.87,0.7565134612694366,Medium Discount
10844,59,Female,52919.11,5,5,134.61,0.7942132143760491,Medium Discount
10845,39,Male,38862.94,5,30,186.26,0.7336301251445172,Medium Discount
10846,38,Female,30199.66,6,30,191.12,0.7362374795764898,Medium Discount
10847,23,Female,40823.46,4,30,175.49,0.687339755923116,Low Discount
10848,18,Male,49444.45,4,20,161.27,0.670206524538483,Low Discount
10849,22,Male,43560.47,5,25,172.59,0.6845410018969099,Low Discount
10850,58,Female,39613.69,5,0,115.44,0.7912567909230853,Medium Discount
10851,29,Female,28905.24,4,20,154.18,0.704613333056135,Medium Discount
10852,43,Female,48753.42,4,5,134.94,0.7451598587177586,Medium Discount
10853,63,Female,27429.19,7,0,114.57,0.8112566473059097,High Discount
10854,51,Male,61400.84,5,0,120.59,0.7684122898242851,Medium Discount
10855,31,Female,51236.6,4,0,95.43,0.7105044929177756,Medium Discount
10856,43,Female,28136.73,3,25,168.83,0.7422470676433809,Medium Discount
10857,62,Male,45361.86,9,30,199.93,0.8113432122972684,High Discount
10858,44,Female,38717.65,6,15,171.69,0.7536146209255637,Medium Discount
10859,26,Male,54787.62,6,5,138.83,0.6989621930229222,Low Discount
10860,43,Male,70106.76,4,25,183.74,0.7425361299051203,Medium Discount
10861,64,Male,21872.41,7,25,177.78,0.8113855423731573,High Discount
10862,39,Female,51725.39,6,15,161.67,0.7392355609474763,Medium Discount
10863,64,Female,47598.01,6,0,127.68,0.811439540045295,High Discount
10864,47,Male,60070.1,2,30,154.67,0.7484246260721933,Medium Discount
10865,60,Female,53197.95,6,15,155.58,0.7999119355054914,Medium Discount
10866,34,Female,38720.46,4,15,130.41,0.7191080525405819,Medium Discount
10867,43,Male,45214.19,7,25,195.58,0.7508349190023251,Medium Discount
10868,53,Male,38059.61,8,5,145.57,0.7824969322472851,Medium Discount
10869,18,Female,66140.11,6,10,162.25,0.6786396980742817,Low Discount
10870,25,Male,50319.67,3,30,175.81,0.6876256183295196,Low Discount
10871,52,Female,78517.86,4,15,169.34,0.7713116577633686,Medium Discount
10872,32,Female,49090.09,5,30,182.14,0.7161909231443839,Medium Discount
10873,64,Female,39373.9,3,15,131.77,0.8029729261409198,High Discount
10874,39,Female,27294.28,5,0,114.74,0.7363034396050593,Medium Discount
10875,31,Male,22952.9,8,30,209.57,0.7188624683371623,Medium Discount
10876,43,Male,26237.96,8,0,112.32,0.7535470657438678,Medium Discount
10877,45,Male,54006.9,5,25,169.29,0.7510408448033001,Medium Discount
10878,40,Male,57630.88,5,0,118.0,0.7366142309124251,Medium Discount
10879,31,Female,26282.14,8,30,199.79,0.7216112806191873,Medium Discount
10880,41,Female,63425.57,5,20,171.06,0.7422645331252435,Medium Discount
10881,19,Male,42754.08,4,30,186.34,0.6730616156839517,Low Discount
10882,62,Female,52201.9,3,15,140.49,0.7972599427393663,Medium Discount
10883,43,Female,74183.31,7,0,146.57,0.7537136660458321,Medium Discount
10884,31,Female,63452.59,4,5,132.93,0.710566399671899,Medium Discount
10885,24,Male,45972.04,4,20,165.73,0.6875229023518433,Low Discount
10886,20,Male,36632.12,5,25,140.26,0.6787278995936687,Low Discount
10887,64,Male,17722.77,3,10,104.0,0.8001312643445035,High Discount
10888,40,Female,39212.7,5,15,138.28,0.7392528341829201,Medium Discount
10889,63,Male,46833.05,4,15,147.67,0.8001981024191682,High Discount
10890,60,Male,35192.31,6,5,123.48,0.7970887478935736,Medium Discount
10891,64,Male,48031.15,5,10,139.77,0.805901482066078,High Discount
10892,62,Male,51152.78,5,10,149.1,0.8001393098668077,High Discount
10893,35,Male,46627.16,2,25,145.78,0.7136885517586162,Medium Discount
10894,55,Male,40249.96,5,25,176.25,0.7798610871434728,Medium Discount
10895,52,Female,52529.82,3,20,165.8,0.7683716463946259,Medium Discount
10896,32,Female,56629.11,3,15,148.13,0.7106125040151473,Medium Discount
10897,42,Male,33644.01,5,0,90.96,0.7422706647079796,Medium Discount
10898,54,Male,71163.99,4,25,177.16,0.774320441563658,Medium Discount
10899,45,Female,48521.18,3,5,114.32,0.7481283611840216,Medium Discount
10900,27,Female,50282.74,4,5,125.17,0.6989436758028822,Low Discount
10901,56,Male,60623.22,2,5,106.29,0.7744283914336842,Medium Discount
10902,34,Male,53498.24,6,30,193.35,0.7220676253661974,Medium Discount
10903,56,Male,64297.05,7,25,201.33,0.788488570451561,Medium Discount
10904,39,Male,54306.86,3,25,152.78,0.7280917655356854,Medium Discount
10905,43,Female,40813.44,5,5,133.9,0.7479279336661183,Medium Discount
10906,61,Male,55422.55,4,25,190.9,0.7944636396469413,Medium Discount
10907,42,Male,32844.11,6,30,193.37,0.7450749233121039,Medium Discount
10908,34,Male,51628.4,6,0,121.49,0.7220581496114588,Medium Discount
10909,30,Male,49501.55,2,0,100.16,0.6992581391838996,Low Discount
10910,37,Female,46878.25,2,20,147.16,0.7221997565827303,Medium Discount
10911,42,Female,48071.94,5,15,148.78,0.7450757216228934,Medium Discount
10912,21,Female,21772.26,2,0,76.41,0.6758485943835574,Low Discount
10913,27,Male,41769.13,7,20,170.79,0.7045935275108556,Medium Discount
10914,20,Male,51392.67,4,10,134.34,0.6759943891259588,Low Discount
10915,58,Female,52397.85,5,15,156.69,0.79132157698216,Medium Discount
10916,62,Male,34584.87,7,0,115.49,0.8056719734516115,High Discount
10917,35,Male,68985.62,5,30,188.75,0.7222267940557902,Medium Discount
10918,64,Female,37007.38,7,10,136.24,0.8141941823420384,High Discount
10919,53,Female,64541.86,1,20,144.44,0.7657048909227798,Medium Discount
10920,64,Female,56407.92,3,0,102.09,0.8030592491395366,High Discount
10921,39,Female,40306.59,4,0,101.32,0.7335610696127566,Medium Discount
10922,51,Male,76629.66,9,25,227.46,0.7797227136153494,Medium Discount
10923,64,Male,32095.45,4,10,114.04,0.8030124127610357,High Discount
10924,25,Female,63787.31,5,0,111.19,0.6960424332860753,Low Discount
10925,57,Male,65008.73,6,5,145.42,0.7885728605904262,Medium Discount
10926,61,Female,39940.7,6,30,175.68,0.802733747790588,High Discount
10927,36,Female,70886.98,3,25,169.35,0.7222407416236664,Medium Discount
10928,59,Male,46249.3,3,25,184.29,0.7858308486610516,Medium Discount
10929,58,Female,54330.4,5,0,103.68,0.7913313705312446,Medium Discount
10930,54,Male,53904.83,7,30,203.65,0.7826579143562485,Medium Discount
10931,23,Male,47985.37,6,25,163.26,0.6902607339404904,Low Discount
10932,43,Male,62162.12,6,15,164.24,0.7481124934811348,Medium Discount
10933,51,Male,61902.33,4,10,157.62,0.7656065189731389,Medium Discount
10934,62,Female,23772.02,7,15,160.06,0.8083491181169781,High Discount
10935,23,Male,69565.1,4,20,160.64,0.6847534686662985,Low Discount
10936,54,Female,25062.62,8,15,185.85,0.7880520041993284,Medium Discount
10937,50,Female,65488.19,5,30,180.32,0.7682759481528972,Medium Discount
10938,39,Female,66900.58,5,5,140.49,0.7365041517434813,Medium Discount
10939,38,Female,33635.5,4,25,161.97,0.7306382668353244,Medium Discount
10940,23,Male,43837.79,5,30,184.45,0.687431403080422,Low Discount
10941,23,Male,33414.43,2,25,153.28,0.6789536440761405,Low Discount
10942,21,Female,46776.18,3,5,98.07,0.6787836185449706,Low Discount
10943,47,Female,45379.49,7,25,194.32,0.7651236806978022,Medium Discount
10944,28,Male,61694.91,5,15,160.2,0.7019668763577244,Medium Discount
10945,47,Female,69654.63,6,20,174.12,0.7624383871477318,Medium Discount
10946,48,Male,70935.26,7,0,160.97,0.7654102442784495,Medium Discount
10947,41,Female,41567.48,2,5,97.47,0.7337288265441729,Medium Discount
10948,26,Male,46861.67,7,15,165.54,0.7017303390708621,Medium Discount
10949,20,Female,24748.43,5,30,167.1,0.681399617582312,Low Discount
10950,48,Female,37911.95,5,15,144.82,0.7623582089066495,Medium Discount
10951,57,Male,64472.77,7,15,199.08,0.7913784567585697,Medium Discount
10952,54,Female,74233.74,6,0,132.59,0.7826845633189561,Medium Discount
10953,53,Female,31484.77,5,10,135.93,0.7767706170710007,Medium Discount
10954,41,Male,41113.04,0,25,142.56,0.725377958348605,Medium Discount
10955,48,Female,49603.91,7,25,191.49,0.7680340845294176,Medium Discount
10956,23,Male,54202.42,5,30,188.01,0.6874839277305724,Low Discount
10957,19,Male,37855.95,5,20,163.65,0.6758451057611737,Low Discount
10958,37,Female,56360.92,6,30,198.77,0.7334810607121701,Medium Discount
10959,45,Female,42892.41,8,10,157.13,0.7621413975821917,Medium Discount
10960,28,Female,49783.22,4,25,178.79,0.7018301402082148,Medium Discount
10961,21,Female,58194.26,6,20,176.4,0.6872664184740125,Low Discount
10962,32,Female,50096.33,4,30,194.18,0.7133877102057887,Medium Discount
10963,23,Female,43454.21,1,20,128.81,0.6789281509986977,Low Discount
10964,47,Female,48355.85,3,15,122.51,0.7539055149719487,Medium Discount
10965,55,Male,48674.56,4,5,84.58,0.7770954680952229,Medium Discount
10966,19,Female,44449.83,5,15,131.34,0.6786104622009609,Low Discount
10967,32,Male,46118.06,4,0,88.4,0.7106356088460363,Medium Discount
10968,28,Female,73979.71,5,25,192.16,0.7047610725710524,Medium Discount
10969,25,Female,58413.79,2,20,135.49,0.6875902652656798,Low Discount
10970,43,Male,45567.8,2,30,144.04,0.7367951497701332,Medium Discount
10971,62,Female,60454.32,5,5,131.42,0.8029183878667688,High Discount
10972,61,Female,44992.71,5,30,176.68,0.7999510375282909,Medium Discount
10973,22,Male,67596.87,5,25,190.93,0.6846628107314632,Low Discount
10974,23,Female,55544.63,6,20,180.16,0.6930309826192443,Low Discount
10975,43,Female,48390.47,4,20,161.64,0.7451580194025325,Medium Discount
10976,21,Female,56715.75,9,15,162.28,0.6956838625844788,Low Discount
10977,36,Male,26436.86,7,5,132.17,0.7305167907654451,Medium Discount
10978,37,Female,33098.49,2,5,93.84,0.7221299251393352,Medium Discount
10979,50,Female,32091.12,3,25,140.33,0.7624900779322299,Medium Discount
10980,37,Female,52144.15,4,20,136.7,0.7278430669761224,Medium Discount
10981,29,Female,75987.72,6,5,147.41,0.7104685565843895,Medium Discount
10982,64,Male,83469.5,7,5,170.88,0.8116976968449072,High Discount
10983,18,Male,59570.77,4,30,160.97,0.6702578415093069,Low Discount
10984,43,Female,57512.67,5,25,172.93,0.7480125600554377,Medium Discount
10985,31,Female,22984.13,5,15,140.31,0.7131696306237124,Medium Discount
10986,55,Male,41859.89,3,30,181.18,0.7742526212708444,Medium Discount
10987,54,Male,38183.24,3,30,164.97,0.7713449933634651,Medium Discount
10988,28,Female,40687.29,7,10,170.65,0.7102089816555327,Medium Discount
10989,53,Male,47477.84,3,0,79.79,0.7685030996278084,Medium Discount
10990,30,Female,42918.64,8,10,140.29,0.7188065932989011,Medium Discount
10991,60,Male,20310.5,8,5,146.83,0.8026299560972029,High Discount
10992,20,Male,61218.65,5,20,147.11,0.6788524963121877,Low Discount
10993,50,Male,33908.85,5,0,111.57,0.7653839733441623,Medium Discount
10994,23,Male,53588.7,3,0,97.85,0.6818641931065939,Low Discount
10995,27,Female,81111.24,3,20,155.55,0.6962915925981218,Low Discount
10996,22,Male,36209.23,6,0,111.84,0.6873120603924421,Low Discount
10997,40,Male,15000.0,5,20,134.61,0.7363981911640111,Medium Discount
10998,27,Female,45709.94,4,0,101.67,0.6989205023060755,Low Discount
10999,61,Male,66514.39,6,30,206.43,0.8001364740523145,High Discount
11000,19,Male,79375.21,3,25,172.03,0.6704388876866807,Low Discount
